year,name,sex,num,total,pos
1907,СТЕПАН,М,22,15315,82
1907,РАХИЛЬ,Ж,22,15315,82
1907,СТЕПАНИДА,Ж,20,15315,85
1907,МОИСЕЙ,М,20,15315,85
1907,ЕФИМ,М,20,15315,85
1907,ИГОРЬ,М,19,15315,88
1907,ИСААК,М,18,15315,89
1907,АБРАМ,М,18,15315,89
1907,ПРОСКОВЬЯ,Ж,18,15315,89
1907,МАКСИМ,М,18,15315,89
1907,ЛУКЕРЬЯ,Ж,18,15315,89
1907,АРКАДИЙ,М,17,15315,94
1907,МАТВЕЙ,М,17,15315,94
1907,ФЕДОСИЯ,Ж,17,15315,94
1907,ЮРИЙ,М,16,15315,97
1907,АНФИСА,Ж,15,15315,98
1907,АНТОН,М,15,15315,98
1907,АГРИПИНА,Ж,15,15315,98
1907,ГЛАФИРА,Ж,15,15315,98
1908,МАРИЯ,Ж,1639,18782,1
1908,АННА,Ж,1416,18782,2
1908,АЛЕКСАНДРА,Ж,786,18782,3
1908,ЕВДОКИЯ,Ж,564,18782,4
1908,ЕКАТЕРИНА,Ж,549,18782,5
1908,КЛАВДИЯ,Ж,533,18782,6
1908,АНАСТАСИЯ,Ж,473,18782,7
1908,ТАТЬЯНА,Ж,439,18782,8
1908,ОЛЬГА,Ж,432,18782,9
1908,ИВАН,М,416,18782,10
1908,ЕЛЕНА,Ж,400,18782,11
1908,ПЕЛАГЕЯ,Ж,386,18782,12
1908,ВЕРА,Ж,352,18782,13
1908,НИКОЛАЙ,М,341,18782,14
1908,ПРАСКОВЬЯ,Ж,335,18782,15
1908,НАТАЛЬЯ,Ж,333,18782,16
1908,АЛЕКСАНДР,М,310,18782,17
1908,ЕЛИЗАВЕТА,Ж,302,18782,18
1908,МИХАИЛ,М,289,18782,19
1908,ЗИНАИДА,Ж,270,18782,20
1908,АНТОНИНА,Ж,263,18782,21
1908,ВАСИЛИЙ,М,243,18782,22
1908,НАДЕЖДА,Ж,236,18782,23
1908,ВАЛЕНТИНА,Ж,235,18782,24
1908,НИНА,Ж,232,18782,25
1908,ЛИДИЯ,Ж,216,18782,26
1908,АЛЕКСЕЙ,М,207,18782,27
1908,ВАРВАРА,Ж,192,18782,28
1908,ПЕТР,М,173,18782,29
1908,МАТРЕНА,Ж,170,18782,30
1908,ЕВГЕНИЯ,Ж,169,18782,31
1908,СЕРГЕЙ,М,166,18782,32
1908,ЛЮБОВЬ,Ж,157,18782,33
1908,ВЛАДИМИР,М,135,18782,34
1908,ДМИТРИЙ,М,132,18782,35
1908,ИРИНА,Ж,126,18782,36
1908,ДАРЬЯ,Ж,108,18782,37
1908,ПАВЕЛ,М,106,18782,38
1908,КСЕНИЯ,Ж,104,18782,39
1908,СОФЬЯ,Ж,103,18782,40
1908,БОРИС,М,102,18782,41
1908,МАРФА,Ж,98,18782,42
1908,ЗОЯ,Ж,96,18782,43
1908,АНДРЕЙ,М,94,18782,44
1908,ФЕДОР,М,93,18782,45
1908,СЕРАФИМА,Ж,89,18782,46
1908,ВИКТОР,М,86,18782,47
1908,ГЕОРГИЙ,М,85,18782,48
1908,КОНСТАНТИН,М,83,18782,49
1908,ГРИГОРИЙ,М,83,18782,49
1908,ЕФРОСИНЬЯ,Ж,82,18782,51
1908,ТАМАРА,Ж,73,18782,52
1908,ЛЮДМИЛА,Ж,73,18782,52
1908,ЯКОВ,М,69,18782,54
1908,РАИСА,Ж,65,18782,55
1908,НАТАЛИЯ,Ж,61,18782,56
1908,ГАЛИНА,Ж,57,18782,57
1908,МАРИНА,Ж,54,18782,58
1908,СЕМЕН,М,54,18782,58
1908,АГРАФЕНА,Ж,53,18782,60
1908,АНАТОЛИЙ,М,48,18782,61
1908,ФЕДОСЬЯ,Ж,48,18782,61
1908,ЛЕОНИД,М,47,18782,63
1908,АГАФЬЯ,Ж,47,18782,63
1908,СТЕПАН,М,46,18782,65
1908,АГРИППИНА,Ж,46,18782,65
1908,ЮЛИЯ,Ж,45,18782,67
1908,ЕВГЕНИЙ,М,45,18782,67
1908,АКУЛИНА,Ж,44,18782,69
1908,ПОЛИНА,Ж,42,18782,70
1908,ТАИСИЯ,Ж,41,18782,71
1908,ВАСИЛИСА,Ж,35,18782,72
1908,АНИСЬЯ,Ж,35,18782,72
1908,ИЛЬЯ,М,34,18782,74
1908,ФЕКЛА,Ж,34,18782,74
1908,СОФИЯ,Ж,34,18782,74
1908,ЛЕВ,М,34,18782,74
1908,УЛЬЯНА,Ж,33,18782,78
1908,ИОСИФ,М,31,18782,79
1908,РАХИЛЬ,Ж,30,18782,80
1908,МАРГАРИТА,Ж,28,18782,81
1908,ЮРИЙ,М,27,18782,82
1908,ВАЛЕНТИН,М,26,18782,83
1908,ЕФИМ,М,25,18782,84
1908,МОИСЕЙ,М,25,18782,84
1908,РОЗА,Ж,25,18782,84
1908,ФАИНА,Ж,24,18782,87
1908,СТЕПАНИДА,Ж,22,18782,88
1908,АБРАМ,М,22,18782,88
1908,ТИМОФЕЙ,М,21,18782,90
1908,ИДА,Ж,19,18782,91
1908,ЕГОР,М,19,18782,91
1908,РОМАН,М,19,18782,91
1908,РОЗАЛИЯ,Ж,19,18782,91
1908,АГРИПИНА,Ж,18,18782,95
1908,САРРА,Ж,18,18782,95
1908,ФЕДОСИЯ,Ж,18,18782,95
1908,МАКСИМ,М,17,18782,98
1908,АРКАДИЙ,М,17,18782,98
1908,ИРАИДА,Ж,17,18782,98
1908,ХАНА,Ж,17,18782,98
1909,МАРИЯ,Ж,2048,23131,1
1909,АННА,Ж,1675,23131,2
1909,АЛЕКСАНДРА,Ж,983,23131,3
1909,ЕВДОКИЯ,Ж,671,23131,4
1909,АНАСТАСИЯ,Ж,661,23131,5
1909,КЛАВДИЯ,Ж,614,23131,6
1909,ТАТЬЯНА,Ж,601,23131,7
1909,ОЛЬГА,Ж,514,23131,8
1909,ЕКАТЕРИНА,Ж,512,23131,9
1909,ИВАН,М,495,23131,10
1909,ЕЛЕНА,Ж,480,23131,11
1909,ВЕРА,Ж,472,23131,12
1909,ПЕЛАГЕЯ,Ж,468,23131,13
1909,НИКОЛАЙ,М,406,23131,14
1909,АЛЕКСАНДР,М,405,23131,15
1909,АНТОНИНА,Ж,385,23131,16
1909,ПРАСКОВЬЯ,Ж,374,23131,17
1909,НАТАЛЬЯ,Ж,373,23131,18
1909,НИНА,Ж,371,23131,19
1909,НАДЕЖДА,Ж,356,23131,20
1909,ВАСИЛИЙ,М,348,23131,21
1909,ЕЛИЗАВЕТА,Ж,347,23131,22
1909,МИХАИЛ,М,344,23131,23
1909,ЗИНАИДА,Ж,300,23131,24
1909,ВАЛЕНТИНА,Ж,279,23131,25
1909,СЕРГЕЙ,М,266,23131,26
1909,АЛЕКСЕЙ,М,247,23131,27
1909,ПЕТР,М,239,23131,28
1909,ЛИДИЯ,Ж,233,23131,29
1909,ЕВГЕНИЯ,Ж,232,23131,30
1909,ВАРВАРА,Ж,201,23131,31
1909,ЛЮБОВЬ,Ж,200,23131,32
1909,ВЛАДИМИР,М,179,23131,33
1909,МАТРЕНА,Ж,173,23131,34
1909,ИРИНА,Ж,169,23131,35
1909,ПАВЕЛ,М,159,23131,36
1909,СОФЬЯ,Ж,157,23131,37
1909,ДМИТРИЙ,М,146,23131,38
1909,ФЕДОР,М,145,23131,39
1909,ДАРЬЯ,Ж,135,23131,40
1909,МАРФА,Ж,134,23131,41
1909,ГРИГОРИЙ,М,127,23131,42
1909,КОНСТАНТИН,М,127,23131,42
1909,ГАЛИНА,Ж,127,23131,42
1909,КСЕНИЯ,Ж,123,23131,45
1909,БОРИС,М,114,23131,46
1909,СЕРАФИМА,Ж,114,23131,46
1909,ВИКТОР,М,107,23131,48
1909,АНДРЕЙ,М,101,23131,49
1909,ЕФРОСИНЬЯ,Ж,98,23131,50
1909,ГЕОРГИЙ,М,97,23131,51
1909,ЗОЯ,Ж,95,23131,52
1909,ТАМАРА,Ж,90,23131,53
1909,ЛЮДМИЛА,Ж,87,23131,54
1909,НАТАЛИЯ,Ж,86,23131,55
1909,ЯКОВ,М,71,23131,56
1909,РАИСА,Ж,69,23131,57
1909,АГРАФЕНА,Ж,69,23131,57
1909,АНАТОЛИЙ,М,68,23131,59
1909,СЕМЕН,М,68,23131,59
1909,ИЛЬЯ,М,62,23131,61
1909,СТЕПАН,М,58,23131,62
1909,ЕВГЕНИЙ,М,56,23131,63
1909,ЮЛИЯ,Ж,55,23131,64
1909,АКУЛИНА,Ж,54,23131,65
1909,ФЕДОСЬЯ,Ж,51,23131,66
1909,ЛЕОНИД,М,49,23131,67
1909,АГРИППИНА,Ж,48,23131,68
1909,АНИСЬЯ,Ж,47,23131,69
1909,ВАСИЛИСА,Ж,45,23131,70
1909,ТАИСИЯ,Ж,45,23131,70
1909,ПОЛИНА,Ж,43,23131,72
1909,АГАФЬЯ,Ж,41,23131,73
1909,ФЕКЛА,Ж,41,23131,73
1909,УЛЬЯНА,Ж,39,23131,75
1909,ЛЕВ,М,37,23131,76
1909,ИРАИДА,Ж,37,23131,76
1909,МАРИНА,Ж,36,23131,78
1909,СОФИЯ,Ж,36,23131,78
1909,ФАИНА,Ж,34,23131,80
1909,ПРОСКОВЬЯ,Ж,32,23131,81
1909,МАРГАРИТА,Ж,32,23131,81
1909,РАХИЛЬ,Ж,31,23131,83
1909,ЛАРИСА,Ж,30,23131,84
1909,ИОСИФ,М,29,23131,85
1909,САРРА,Ж,28,23131,86
1909,ЮРИЙ,М,26,23131,87
1909,ВАЛЕНТИН,М,26,23131,87
1909,ТИМОФЕЙ,М,25,23131,89
1909,МАТВЕЙ,М,25,23131,89
1909,БЕРТА,Ж,24,23131,91
1909,АГРИПИНА,Ж,24,23131,91
1909,АРКАДИЙ,М,24,23131,91
1909,СТЕПАНИДА,Ж,24,23131,91
1909,РЕВЕККА,Ж,23,23131,95
1909,МАКСИМ,М,23,23131,95
1909,ИГОРЬ,М,23,23131,95
1909,ВЯЧЕСЛАВ,М,23,23131,95
1909,АБРАМ,М,22,23131,99
1909,ЕГОР,М,22,23131,99
1909,ДОРА,Ж,22,23131,99
1910,МАРИЯ,Ж,2769,42024,1
1910,АННА,Ж,2393,42024,2
1910,АЛЕКСАНДРА,Ж,1346,42024,3
1910,ТАТЬЯНА,Ж,1319,42024,4
1910,ЕКАТЕРИНА,Ж,1122,42024,5
1910,ЕЛЕНА,Ж,1060,42024,6
1910,ОЛЬГА,Ж,1024,42024,7
1910,АЛЕКСАНДР,М,898,42024,8
1910,АНАСТАСИЯ,Ж,897,42024,9
1910,КЛАВДИЯ,Ж,880,42024,10
1910,НАТАЛЬЯ,Ж,874,42024,11
1910,НИКОЛАЙ,М,829,42024,12
1910,ИВАН,М,783,42024,13
1910,ЕВДОКИЯ,Ж,769,42024,14
1910,ВЕРА,Ж,753,42024,15
1910,ВАЛЕНТИНА,Ж,742,42024,16
1910,НИНА,Ж,699,42024,17
1910,СЕРГЕЙ,М,696,42024,18
1910,ВЛАДИМИР,М,686,42024,19
1910,МИХАИЛ,М,679,42024,20
1910,НАДЕЖДА,Ж,645,42024,21
1910,ПЕЛАГЕЯ,Ж,642,42024,22
1910,АНТОНИНА,Ж,563,42024,23
1910,ПРАСКОВЬЯ,Ж,560,42024,24
1910,ЕЛИЗАВЕТА,Ж,548,42024,25
1910,ВАСИЛИЙ,М,543,42024,26
1910,ГАЛИНА,Ж,538,42024,27
1910,ИРИНА,Ж,525,42024,28
1910,ЗИНАИДА,Ж,479,42024,29
1910,ЛИДИЯ,Ж,446,42024,30
1910,АЛЕКСЕЙ,М,440,42024,31
1910,ЛЮБОВЬ,Ж,436,42024,32
1910,ЛЮДМИЛА,Ж,417,42024,33
1910,ВИКТОР,М,374,42024,34
1910,ВАРВАРА,Ж,345,42024,35
1910,ПЕТР,М,333,42024,36
1910,ЕВГЕНИЯ,Ж,321,42024,37
1910,СВЕТЛАНА,Ж,310,42024,38
1910,АНДРЕЙ,М,283,42024,39
1910,МАРИНА,Ж,266,42024,40
1910,ЮРИЙ,М,266,42024,40
1910,ДМИТРИЙ,М,262,42024,42
1910,ТАМАРА,Ж,258,42024,43
1910,МАТРЕНА,Ж,253,42024,44
1910,АНАТОЛИЙ,М,249,42024,45
1910,БОРИС,М,235,42024,46
1910,ПАВЕЛ,М,234,42024,47
1910,ГРИГОРИЙ,М,227,42024,48
1910,ЕВГЕНИЙ,М,216,42024,49
1910,СОФЬЯ,Ж,215,42024,50
1910,ЗОЯ,Ж,214,42024,51
1910,НАТАЛИЯ,Ж,208,42024,52
1910,ФЕДОР,М,193,42024,53
1910,РАИСА,Ж,191,42024,54
1910,КСЕНИЯ,Ж,180,42024,55
1910,КОНСТАНТИН,М,180,42024,55
1910,МАРФА,Ж,171,42024,57
1910,ГЕОРГИЙ,М,169,42024,58
1910,СЕРАФИМА,Ж,159,42024,59
1910,ДАРЬЯ,Ж,149,42024,60
1910,ЛАРИСА,Ж,149,42024,60
1910,ИГОРЬ,М,145,42024,62
1910,ЕФРОСИНЬЯ,Ж,131,42024,63
1910,ВАЛЕРИЙ,М,126,42024,64
1910,ЛЕОНИД,М,123,42024,65
1910,ТАИСИЯ,Ж,111,42024,66
1910,ЮЛИЯ,Ж,110,42024,67
1910,АГРАФЕНА,Ж,107,42024,68
1910,ЯКОВ,М,104,42024,69
1910,СЕМЕН,М,100,42024,70
1910,ОЛЕГ,М,93,42024,71
1910,МАРГАРИТА,Ж,92,42024,72
1910,СТЕПАН,М,91,42024,73
1910,ВЯЧЕСЛАВ,М,89,42024,74
1910,ВАЛЕНТИН,М,89,42024,74
1910,ИЛЬЯ,М,83,42024,76
1910,ГЕННАДИЙ,М,76,42024,77
1910,ПОЛИНА,Ж,71,42024,78
1910,ЛЕВ,М,71,42024,78
1910,АЛЛА,Ж,70,42024,80
1910,АНИСЬЯ,Ж,68,42024,81
1910,АКУЛИНА,Ж,67,42024,82
1910,АГРИППИНА,Ж,63,42024,83
1910,СОФИЯ,Ж,63,42024,83
1910,ФЕДОСЬЯ,Ж,61,42024,85
1910,ВИТАЛИЙ,М,53,42024,86
1910,ИРАИДА,Ж,52,42024,87
1910,АГАФЬЯ,Ж,51,42024,88
1910,ИННА,Ж,51,42024,88
1910,ФЕКЛА,Ж,50,42024,90
1910,АНФИСА,Ж,48,42024,91
1910,ОКСАНА,Ж,47,42024,92
1910,СТЕПАНИДА,Ж,46,42024,93
1910,УЛЬЯНА,Ж,45,42024,94
1910,ВАСИЛИСА,Ж,44,42024,95
1910,РОМАН,М,42,42024,96
1910,ИОСИФ,М,42,42024,96
1910,АРКАДИЙ,М,40,42024,98
1910,РОЗА,Ж,40,42024,98
1910,ФАИНА,Ж,40,42024,98
1911,МАРИЯ,Ж,2920,38629,1
1911,АННА,Ж,2630,38629,2
1911,АЛЕКСАНДРА,Ж,1463,38629,3
1911,КЛАВДИЯ,Ж,1015,38629,4
1911,ЕКАТЕРИНА,Ж,991,38629,5
1911,ИВАН,М,929,38629,6
1911,ЕВДОКИЯ,Ж,905,38629,7
1911,АЛЕКСАНДР,М,887,38629,8
1911,АНАСТАСИЯ,Ж,886,38629,9
1911,ТАТЬЯНА,Ж,844,38629,10
1911,НИКОЛАЙ,М,835,38629,11
1911,ОЛЬГА,Ж,828,38629,12
1911,ЕЛЕНА,Ж,748,38629,13
1911,ВЕРА,Ж,744,38629,14
1911,ПЕЛАГЕЯ,Ж,709,38629,15
1911,МИХАИЛ,М,692,38629,16
1911,АНТОНИНА,Ж,613,38629,17
1911,ВАСИЛИЙ,М,608,38629,18
1911,НИНА,Ж,597,38629,19
1911,НАТАЛЬЯ,Ж,595,38629,20
1911,ПРАСКОВЬЯ,Ж,583,38629,21
1911,ЕЛИЗАВЕТА,Ж,560,38629,22
1911,ВАЛЕНТИНА,Ж,559,38629,23
1911,НАДЕЖДА,Ж,523,38629,24
1911,ЗИНАИДА,Ж,518,38629,25
1911,ВЛАДИМИР,М,516,38629,26
1911,АЛЕКСЕЙ,М,509,38629,27
1911,СЕРГЕЙ,М,503,38629,28
1911,ПЕТР,М,426,38629,29
1911,ЛИДИЯ,Ж,417,38629,30
1911,ВАРВАРА,Ж,317,38629,31
1911,ВИКТОР,М,314,38629,32
1911,ИРИНА,Ж,313,38629,33
1911,ЛЮБОВЬ,Ж,309,38629,34
1911,ДМИТРИЙ,М,308,38629,35
1911,ПАВЕЛ,М,286,38629,36
1911,ЕВГЕНИЯ,Ж,285,38629,37
1911,БОРИС,М,266,38629,38
1911,ГАЛИНА,Ж,265,38629,39
1911,АНДРЕЙ,М,257,38629,40
1911,МАТРЕНА,Ж,251,38629,41
1911,ГРИГОРИЙ,М,245,38629,42
1911,ФЕДОР,М,243,38629,43
1911,КСЕНИЯ,Ж,220,38629,44
1911,АНАТОЛИЙ,М,212,38629,45
1911,ДАРЬЯ,Ж,204,38629,46
1911,ЛЮДМИЛА,Ж,203,38629,47
1911,ТАМАРА,Ж,202,38629,48
1911,ЗОЯ,Ж,200,38629,49
1911,КОНСТАНТИН,М,187,38629,50
1911,СОФЬЯ,Ж,178,38629,51
1911,МАРФА,Ж,175,38629,52
1911,ГЕОРГИЙ,М,167,38629,53
1911,ЕВГЕНИЙ,М,158,38629,54
1911,ЕФРОСИНЬЯ,Ж,149,38629,55
1911,РАИСА,Ж,149,38629,55
1911,НАТАЛИЯ,Ж,146,38629,57
1911,СЕРАФИМА,Ж,142,38629,58
1911,ЮРИЙ,М,133,38629,59
1911,ЯКОВ,М,117,38629,60
1911,МАРИНА,Ж,110,38629,61
1911,СЕМЕН,М,107,38629,62
1911,ЛЕОНИД,М,97,38629,63
1911,ИГОРЬ,М,94,38629,64
1911,ТАИСИЯ,Ж,93,38629,65
1911,ВАЛЕНТИН,М,91,38629,66
1911,СТЕПАН,М,91,38629,66
1911,ЮЛИЯ,Ж,90,38629,68
1911,АГРАФЕНА,Ж,89,38629,69
1911,ЛЕВ,М,84,38629,70
1911,ВЯЧЕСЛАВ,М,78,38629,71
1911,АКУЛИНА,Ж,75,38629,72
1911,СВЕТЛАНА,Ж,73,38629,73
1911,АГРИППИНА,Ж,73,38629,73
1911,ИРАИДА,Ж,71,38629,75
1911,АГАФЬЯ,Ж,69,38629,76
1911,ИЛЬЯ,М,68,38629,77
1911,ВАЛЕРИЙ,М,68,38629,77
1911,АНИСЬЯ,Ж,67,38629,79
1911,ФЕДОСЬЯ,Ж,67,38629,79
1911,ПОЛИНА,Ж,64,38629,81
1911,ОЛЕГ,М,63,38629,82
1911,ЛАРИСА,Ж,61,38629,83
1911,МАРГАРИТА,Ж,61,38629,83
1911,ГЕННАДИЙ,М,58,38629,85
1911,УЛЬЯНА,Ж,56,38629,86
1911,ФАИНА,Ж,56,38629,86
1911,СОФИЯ,Ж,55,38629,88
1911,ВАСИЛИСА,Ж,54,38629,89
1911,ЕФИМ,М,52,38629,90
1911,ФЕКЛА,Ж,50,38629,91
1911,ИОСИФ,М,46,38629,92
1911,АБРАМ,М,41,38629,93
1911,ВИТАЛИЙ,М,41,38629,93
1911,МАКСИМ,М,40,38629,95
1911,АРКАДИЙ,М,40,38629,95
1911,АНФИСА,Ж,38,38629,97
1911,ЕГОР,М,38,38629,97
1911,ФИЛИПП,М,37,38629,99
1911,ТИМОФЕЙ,М,36,38629,100
1912,МАРИЯ,Ж,3891,46171,1
1912,АННА,Ж,3509,46171,2
1912,АЛЕКСАНДРА,Ж,1830,46171,3
1912,КЛАВДИЯ,Ж,1380,46171,4
1912,ТАТЬЯНА,Ж,1260,46171,5
1912,ЕВДОКИЯ,Ж,1235,46171,6
1912,АНАСТАСИЯ,Ж,1178,46171,7
1912,ИВАН,М,1155,46171,8
1912,ЕКАТЕРИНА,Ж,1034,46171,9
1912,ВЕРА,Ж,979,46171,10
1912,ОЛЬГА,Ж,979,46171,10
1912,НИКОЛАЙ,М,968,46171,12
1912,ЕЛЕНА,Ж,911,46171,13
1912,ПЕЛАГЕЯ,Ж,882,46171,14
1912,АНТОНИНА,Ж,836,46171,15
1912,АЛЕКСАНДР,М,799,46171,16
1912,ПРАСКОВЬЯ,Ж,789,46171,17
1912,НИНА,Ж,781,46171,18
1912,ВАСИЛИЙ,М,774,46171,19
1912,НАТАЛЬЯ,Ж,754,46171,20
1912,МИХАИЛ,М,719,46171,21
1912,ЕЛИЗАВЕТА,Ж,691,46171,22
1912,ЗИНАИДА,Ж,688,46171,23
1912,НАДЕЖДА,Ж,683,46171,24
1912,ВАЛЕНТИНА,Ж,655,46171,25
1912,АЛЕКСЕЙ,М,523,46171,26
1912,ПЕТР,М,515,46171,27
1912,СЕРГЕЙ,М,490,46171,28
1912,ЛИДИЯ,Ж,469,46171,29
1912,ЕВГЕНИЯ,Ж,414,46171,30
1912,ЛЮБОВЬ,Ж,396,46171,31
1912,ВАРВАРА,Ж,394,46171,32
1912,ВЛАДИМИР,М,354,46171,33
1912,ПАВЕЛ,М,335,46171,34
1912,ГРИГОРИЙ,М,309,46171,35
1912,ФЕДОР,М,298,46171,36
1912,ГАЛИНА,Ж,293,46171,37
1912,ИРИНА,Ж,291,46171,38
1912,ЗОЯ,Ж,281,46171,39
1912,ДМИТРИЙ,М,278,46171,40
1912,ВИКТОР,М,264,46171,41
1912,МАТРЕНА,Ж,261,46171,42
1912,ТАМАРА,Ж,252,46171,43
1912,СОФЬЯ,Ж,250,46171,44
1912,КСЕНИЯ,Ж,238,46171,45
1912,БОРИС,М,232,46171,46
1912,ДАРЬЯ,Ж,224,46171,47
1912,АНДРЕЙ,М,214,46171,48
1912,ЛЮДМИЛА,Ж,209,46171,49
1912,РАИСА,Ж,207,46171,50
1912,КОНСТАНТИН,М,206,46171,51
1912,ГЕОРГИЙ,М,206,46171,51
1912,ЕФРОСИНЬЯ,Ж,200,46171,53
1912,МАРФА,Ж,194,46171,54
1912,СЕРАФИМА,Ж,192,46171,55
1912,АНАТОЛИЙ,М,149,46171,56
1912,ЕВГЕНИЙ,М,145,46171,57
1912,ТАИСИЯ,Ж,140,46171,58
1912,ЯКОВ,М,137,46171,59
1912,СТЕПАН,М,134,46171,60
1912,НАТАЛИЯ,Ж,132,46171,61
1912,АГРАФЕНА,Ж,125,46171,62
1912,СЕМЕН,М,124,46171,63
1912,АНИСЬЯ,Ж,118,46171,64
1912,ЛЕОНИД,М,117,46171,65
1912,ПОЛИНА,Ж,113,46171,66
1912,ИЛЬЯ,М,99,46171,67
1912,МАРИНА,Ж,98,46171,68
1912,СОФИЯ,Ж,96,46171,69
1912,АКУЛИНА,Ж,96,46171,69
1912,ЮЛИЯ,Ж,92,46171,71
1912,АГРИППИНА,Ж,89,46171,72
1912,АГАФЬЯ,Ж,86,46171,73
1912,УЛЬЯНА,Ж,83,46171,74
1912,ИРАИДА,Ж,81,46171,75
1912,ФЕДОСЬЯ,Ж,73,46171,76
1912,МАРГАРИТА,Ж,67,46171,77
1912,ФАИНА,Ж,65,46171,78
1912,ФЕКЛА,Ж,62,46171,79
1912,ТИМОФЕЙ,М,61,46171,80
1912,ВАСИЛИСА,Ж,60,46171,81
1912,ИОСИФ,М,58,46171,82
1912,ЛЕВ,М,56,46171,83
1912,САРРА,Ж,56,46171,83
1912,ЕГОР,М,55,46171,85
1912,АНФИСА,Ж,54,46171,86
1912,ЛАРИСА,Ж,51,46171,87
1912,ЮРИЙ,М,51,46171,87
1912,ВАЛЕНТИН,М,51,46171,87
1912,РАХИЛЬ,Ж,49,46171,90
1912,ЕФИМ,М,49,46171,90
1912,РОЗА,Ж,48,46171,92
1912,СТЕПАНИДА,Ж,47,46171,93
1912,ИГОРЬ,М,46,46171,94
1912,МАКСИМ,М,44,46171,95
1912,АНТОН,М,41,46171,96
1912,ПРОСКОВЬЯ,Ж,40,46171,97
1912,ДАВИД,М,37,46171,98
1912,АБРАМ,М,36,46171,99
1912,АРКАДИЙ,М,36,46171,99
1912,ДОМНА,Ж,36,46171,99
1913,МАРИЯ,Ж,3953,49541,1
1913,АННА,Ж,3773,49541,2
1913,АЛЕКСАНДРА,Ж,2008,49541,3
1913,ЕКАТЕРИНА,Ж,1468,49541,4
1913,КЛАВДИЯ,Ж,1459,49541,5
1913,АНАСТАСИЯ,Ж,1312,49541,6
1913,ТАТЬЯНА,Ж,1291,49541,7
1913,ИВАН,М,1270,49541,8
1913,ЕВДОКИЯ,Ж,1202,49541,9
1913,ВЕРА,Ж,1091,49541,10
1913,НИКОЛАЙ,М,1075,49541,11
1913,ОЛЬГА,Ж,1056,49541,12
1913,ЕЛЕНА,Ж,936,49541,13
1913,АНТОНИНА,Ж,905,49541,14
1913,ПЕЛАГЕЯ,Ж,900,49541,15
1913,АЛЕКСАНДР,М,893,49541,16
1913,НИНА,Ж,834,49541,17
1913,ВАЛЕНТИНА,Ж,816,49541,18
1913,НАТАЛЬЯ,Ж,800,49541,19
1913,МИХАИЛ,М,798,49541,20
1913,ВАСИЛИЙ,М,789,49541,21
1913,ПРАСКОВЬЯ,Ж,682,49541,22
1913,ЕЛИЗАВЕТА,Ж,677,49541,23
1913,ЗИНАИДА,Ж,672,49541,24
1913,НАДЕЖДА,Ж,655,49541,25
1913,ЛИДИЯ,Ж,550,49541,26
1913,ПЕТР,М,533,49541,27
1913,АЛЕКСЕЙ,М,524,49541,28
1913,ВАРВАРА,Ж,481,49541,29
1913,СЕРГЕЙ,М,478,49541,30
1913,ВЛАДИМИР,М,414,49541,31
1913,ЛЮБОВЬ,Ж,409,49541,32
1913,ЕВГЕНИЯ,Ж,389,49541,33
1913,ПАВЕЛ,М,359,49541,34
1913,МАТРЕНА,Ж,355,49541,35
1913,ФЕДОР,М,338,49541,36
1913,ИРИНА,Ж,336,49541,37
1913,ДМИТРИЙ,М,333,49541,38
1913,ГРИГОРИЙ,М,324,49541,39
1913,ГАЛИНА,Ж,320,49541,40
1913,ВИКТОР,М,316,49541,41
1913,ЗОЯ,Ж,281,49541,42
1913,ТАМАРА,Ж,268,49541,43
1913,БОРИС,М,261,49541,44
1913,КОНСТАНТИН,М,254,49541,45
1913,КСЕНИЯ,Ж,252,49541,46
1913,СОФЬЯ,Ж,250,49541,47
1913,МАРФА,Ж,242,49541,48
1913,АНДРЕЙ,М,241,49541,49
1913,ГЕОРГИЙ,М,225,49541,50
1913,СЕРАФИМА,Ж,221,49541,51
1913,ЕФРОСИНЬЯ,Ж,220,49541,52
1913,ЛЮДМИЛА,Ж,219,49541,53
1913,АНАТОЛИЙ,М,197,49541,54
1913,РАИСА,Ж,196,49541,55
1913,ДАРЬЯ,Ж,191,49541,56
1913,СЕМЕН,М,182,49541,57
1913,НАТАЛИЯ,Ж,170,49541,58
1913,ЕВГЕНИЙ,М,169,49541,59
1913,ТАИСИЯ,Ж,154,49541,60
1913,ЯКОВ,М,136,49541,61
1913,АГРАФЕНА,Ж,131,49541,62
1913,ЛЕОНИД,М,131,49541,62
1913,СТЕПАН,М,121,49541,64
1913,ИЛЬЯ,М,111,49541,65
1913,МАРИНА,Ж,110,49541,66
1913,ИРАИДА,Ж,104,49541,67
1913,АГРИППИНА,Ж,104,49541,67
1913,ЮЛИЯ,Ж,96,49541,69
1913,ПОЛИНА,Ж,92,49541,70
1913,АГАФЬЯ,Ж,92,49541,70
1913,АНИСЬЯ,Ж,90,49541,72
1913,ФЕДОСЬЯ,Ж,86,49541,73
1913,АКУЛИНА,Ж,85,49541,74
1913,ВАЛЕНТИН,М,84,49541,75
1913,УЛЬЯНА,Ж,84,49541,75
1913,ФЕКЛА,Ж,81,49541,77
1913,ВАСИЛИСА,Ж,81,49541,77
1913,СОФИЯ,Ж,80,49541,79
1913,ФАИНА,Ж,77,49541,80
1913,ЮРИЙ,М,76,49541,81
1913,ЛЕВ,М,75,49541,82
1913,МАРГАРИТА,Ж,69,49541,83
1913,ИГОРЬ,М,63,49541,84
